eg_property_id,facet,review_idx,semantic_score,threshold,cos_negative,cos_positive,neg_delta,cos_listing,neg_hint,validated_conflict_score,acquisition_date,review_snippet
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,check_in,2721,0.5595266819000244,0.45,0.5190366506576538,0.4719182252883911,0.047118425369262695,0.383561372756958,1,0.018072808161377907,2025-04-13,check in time was at 3 but our room was not ready until 4:05. the hotel is clean but definitely needs an update
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,check_out,3011,0.4642079472541809,0.4,0.48697763681411743,0.40644264221191406,0.08053499460220337,0.21100766956806183,1,0.016993502154946327,2023-03-02,"stay was nice, but reservation got changed without my doing and got charged an extra night when i had already paid for the 2 we were staying. overall disappointed and will not be staying again"
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,check_out,3715,0.4401313066482544,0.4,0.4328434467315674,0.35897746682167053,0.07386597990989685,0.2156968116760254,1,0.015932656824588776,2023-03-02,the rooms were old and the bathrooms were not up to date. tile was scroungy and tub was dingy. there was no housekeeping at all so the garbage was overflowed. the elevator was extremely slow. and my credit card was charged twice for the sam
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,amenities_breakfast,1495,0.4533466696739197,0.4,0.4255298674106598,0.38719913363456726,0.03833073377609253,0.40398335456848145,1,0.015484978444874287,2023-03-02,"their tv system was horrible for a property of this price, no breakfast included, no cleaning done at all in the room for 3 days i stayed, not even restocking of toiletries or in room coffee supplies.  very small pool.  overall a fairly dis"
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,pet,957,0.6323461532592773,0.45,0.5074472427368164,0.4681876003742218,0.039259642362594604,0.37481889128685,1,0.014715255238115788,2023-03-02,i don't like the pet fee.  too much money!
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,check_in,1774,0.4882109463214874,0.45,0.4108811616897583,0.3692713975906372,0.041609764099121094,0.34274548292160034,1,0.014261558651924133,2023-03-02,i am still waiting for a full refund on my credit card for the stay which we left within a few hours of checking in because of the lackluster facilities
823fb2499b4e37d99acb65e7198e75965d6496fd1c579f976205c0e6179206df,check_out,1219,0.4205317497253418,0.4,0.4055970311164856,0.3454945683479309,0.06010246276855469,0.23615260422229767,1,0.014193353243172169,2023-06-09,i really enjoyed staying at the hotel. however what i did not like about the hotel was the service at the end. we needed a ride to the airport early morning. i requested the taxi service through the hotel. they quoted me a price of 65 euro 
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,check_out,3353,0.4513791799545288,0.4,0.4137399196624756,0.3663640320301056,0.047375887632369995,0.29189610481262207,1,0.013828837312757969,2023-03-02,"the property itself was fine. edward, at the front desk was very kind and professional. the lady working the next evening was not pleasant. i found it odd that they only serve coffee until 10 am. my friend asked for a cup at 9:45 and they w"
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,amenities_breakfast,227,0.41681405901908875,0.4,0.3830680549144745,0.34855028986930847,0.034517765045166016,0.3935951292514801,1,0.013586023822426796,2023-08-03,"staff was very friendly, elevators were broken often, pictures were misleading. no fitted sheet so had pleasure of waking up touching mattress. limited cleaning. bathrooms were very dated"
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,amenities_breakfast,644,0.4115566611289978,0.4,0.4052138924598694,0.3731113374233246,0.0321025550365448,0.4167250990867615,1,0.013377940282225609,2023-03-02,"only three pillows in king size bed had to request more, had to request bath towels as there were none in the room. no floor mat. lobby coffee and tea water were both cold and only creamer was irish cream and no regular creamer to be found "
f2d8d9557208d58577e9df7ff34e42bf86fb5b10fdfae0c3040d14c374a2a2b9,amenities_gym,1122,0.4074120819568634,0.4,0.3626022934913635,0.30069640278816223,0.061905890703201294,0.21454882621765137,1,0.013281836174428463,2023-03-02,"the furniture was outdated, broken and old. i needed a get away place where i could get a peace of mind, but the constant banging made it impossible to do so. they should had warn you that the place was being work on"
3216b1b7885bffdb336265a8de7322ba0cd477cfb3d4f99d19acf488f76a1941,amenities_breakfast,2326,0.7270130515098572,0.4,0.5510071516036987,0.4996657371520996,0.05134141445159912,0.2556663751602173,1,0.013126273639500141,2023-03-02,not bad but the breakfast was very poor with limited options
db38b19b897dbece3e34919c662b3fd66d23b615395d11fb69264dd3a9b17723,know_before_you_go,1019,0.4458062946796417,0.4,0.4097710847854614,0.37511858344078064,0.034652501344680786,0.3632320761680603,1,0.012586900033056736,2023-03-16,"liked: great views, friendly efficient staff, outstanding breakfast & brunch, sensational water pressure for showers, quiet.
didn't like:  deafening construction noise in lobby, sagging mattress, broken toilet flush handle (fixed quickly), "
7d027ef72c02eaa17af3c993fd5dba50d17b41a6280389a46c13c7e2c32a5b06,amenities_gym,638,0.4421897232532501,0.4,0.4050371050834656,0.37231171131134033,0.032725393772125244,0.3696586787700653,1,0.012097225524485111,2023-03-02,"the shower head was broken

the microwave didn’t work

an their was a strange odor coming from the ac unit 

the key cards kept deactivating and you had to keep going to the service desk to reactivate them"
ff26cdda236b233f7c481f0e896814075ac6bed335e162e0ff01d5491343f838,know_before_you_go,2994,0.4315163493156433,0.4,0.41838404536247253,0.34995588660240173,0.0684281587600708,0.17075197398662567,1,0.011684243567287922,2023-03-02,hallways and doors are very noisy! more sound proofing needed
